Country,Year,LifeExpectancy,Status,GDP,IncomeComposition,Polio,Diphtheria,TotalExpenditure,BMI
Serbia,2008,74,Developing,671.773913,0.749,95,95,1.5,55.8
Serbia,2007,73.8,Developing,5458.121718,0.743,93,94,1.2,55.1
Serbia,2006,73.6,Developing,4129.758741,0.739,97,92,8.99,54.5
Serbia,2005,73,Developing,3528.1318,0.73,98,98,8.7,53.9
Serbia,2004,73,Developing,3331.228766,0.72,96,88,8.24,53.3
Serbia,2003,73,Developing,2832.49652,0.715,89,89,8.13,52.8
Serbia,2002,72.9,Developing,2149.9944,0.715,95,95,8.9,52.2
Serbia,2001,73.1,Developing,1634.87561,0.709,93,93,6.89,51.7
Serbia,2000,72.6,Developing,87.1365252,0.702,98,95,6.53,51.2
Seychelles,2014,73,Developing,1557.77892,0.766,99,99,3.37,36.2
Seychelles,2013,72.9,Developing,15687.34795,0.762,98,98,3.58,35.5
Seychelles,2012,72.7,Developing,12845.17363,0.755,98,98,4.8,34.8
Seychelles,2011,72.6,Developing,12189.9516,0.744,99,99,3.38,34.2
Seychelles,2010,72.4,Developing,184.68447,0.74,99,99,3.59,33.5
Seychelles,2009,72.3,Developing,976.9566,0.739,99,99,2.64,32.4
Seychelles,2008,72.2,Developing,11122.8627,0.739,99,99,2.64,31.8
Seychelles,2007,72.2,Developing,12154.82994,0.733,99,99,3.3,31.2
Seychelles,2006,72.2,Developing,1214.39987,0.728,99,99,3.73,3.7
Seychelles,2005,72.2,Developing,1192.5174,0.712,99,99,3.91,3.1
Seychelles,2004,72.1,Developing,1176.65871,0.715,99,99,4.17,29.2
Seychelles,2003,72.1,Developing,8524.961236,0.713,99,99,4.64,28.7
Seychelles,2002,72.1,Developing,8331.261997,0.712,99,99,4.21,28.1
Seychelles,2001,72,Developing,7663.1378,0.714,96,96,4.45,27.6
Seychelles,2000,71.8,Developing,7578.85153,0,98,98,4.62,27.1
Sierra Leone,2014,48.1,Developing,78.4394757,0.426,83,83,11.9,23.8
Sierra Leone,2013,54,Developing,71.8186998,0.413,92,92,11.59,23.3
Sierra Leone,2012,49.7,Developing,561.8984239,0.401,91,91,11.24,22.7
Sierra Leone,2011,48.9,Developing,445.525,0.392,88,89,11.98,22.2
Sierra Leone,2010,48.1,Developing,45.128418,0.384,84,86,1.32,21.7
Sierra Leone,2009,47.1,Developing,394.5932439,0.375,81,84,13.13,21.2
Sierra Leone,2008,46.2,Developing,46.3759178,0.367,75,77,1.29,2.7
Sierra Leone,2007,45.3,Developing,358.8274716,0.357,63,64,1.12,2.2
Sierra Leone,2006,44.3,Developing,322.313468,0.348,65,64,1.68,19.7
Sierra Leone,2005,43.3,Developing,287.6891942,0.341,67,65,12.25,19.2
Sierra Leone,2004,42.3,Developing,263.145817,0.332,69,65,11.66,18.8
Sierra Leone,2003,41.5,Developing,263.7618312,0.322,66,73,11.69,18.4
Sierra Leone,2002,48,Developing,249.939542,0.306,54,53,11.96,17.9
Sierra Leone,2001,41,Developing,227.779471,0.302,38,38,11.83,17.5
Sierra Leone,2000,39,Developing,139.3147734,0.292,46,44,13.63,17.2
Singapore,2014,82.9,Developed,56336.7234,0.922,96,96,4.92,32.9
Singapore,2013,82.7,Developed,5629.18914,0.92,97,97,4.53,32.7
Singapore,2012,82.5,Developed,54431.16199,0.917,97,97,4.22,32.4
Singapore,2011,82.2,Developed,53166.67581,0.911,96,96,3.93,32.1
Singapore,2010,82,Developed,46569.67951,0.889,96,96,3.96,31.8
Singapore,2009,81.7,Developed,38577.55822,0.887,97,97,4.27,31.5
Singapore,2008,81.4,Developed,39721.4818,0.88,97,97,3.91,31.2
Singapore,2007,81.1,Developed,39223.58187,0.873,97,97,3.46,3.9
Singapore,2006,87,Developed,33579.85948,0.839,95,95,3.66,3.5
Singapore,2005,82,Developed,29869.85398,0.821,96,96,3.74,3.2
Singapore,2004,79.7,Developed,2745.27136,0.82,95,95,3.17,29.9
Singapore,2003,79.3,Developed,23573.6284,0.819,96,96,3.63,29.6
Singapore,2002,79,Developed,2216.83279,0.818,94,94,2.84,29.2
Singapore,2001,78.7,Developed,21577.7823,0.82,95,96,2.37,28.9
Singapore,2000,78.3,Developed,23792.677,0.81,98,98,2.71,28.5
Slovenia,2014,87,Developed,242.67285999999999,0.888,95,95,9.23,59.5
Slovenia,2013,85,Developed,2315.31799,0.878,95,95,9.29,58.9
Slovenia,2012,82,Developed,22486.47167,0.877,96,96,9.37,58.2
Slovenia,2011,79.8,Developed,24985.24827,0.876,96,96,9.8,57.6
Slovenia,2010,79.5,Developed,23437.4722,0.872,96,96,9.7,57
Slovenia,2009,79.1,Developed,24633.79785,0.873,96,96,9.38,56.4
Slovenia,2008,78.9,Developed,2751.8127,0.869,97,97,8.47,55.8
Slovenia,2007,78.3,Developed,23841.31792,0.865,97,97,7.98,55.2
Slovenia,2006,78.1,Developed,19726.1265,0.858,97,97,8.42,54.7
Slovenia,2005,77.5,Developed,18169.1891,0.853,95,95,8.5,54.1
Slovenia,2004,77.2,Developed,1726.9151,0.85,94,94,8.47,53.5
Slovenia,2003,76.5,Developed,1488.47154,0.843,95,95,8.77,52.9
Slovenia,2002,76.6,Developed,11814.9994,0.835,93,93,8.62,52.3
Slovenia,2001,76.2,Developed,1479.29634,0.824,93,92,8.57,51.8
Slovenia,2000,76,Developed,1227.73677,0.818,93,91,8.26,51.2
Solomon Islands,2014,68.8,Developing,29.652622,0.512,94,88,5.5,49.7
Solomon Islands,2013,68.8,Developing,188.5159,0.509,99,94,5.42,48.9
Solomon Islands,2012,68.7,Developing,1858.689868,0.505,99,99,5.48,48.1
Solomon Islands,2011,68.5,Developing,1642.837974,0.497,99,99,5.8,47.2
Solomon Islands,2010,68.3,Developing,1272.44825,0.492,94,9,7.47,46.4
Solomon Islands,2009,68.1,Developing,1158.282672,0.494,98,92,7.92,45.5
Solomon Islands,2008,68,Developing,125.79167,0.489,94,89,5.97,44.7
Solomon Islands,2007,67.6,Developing,146.931125,0.482,93,9,6.42,43.8
Solomon Islands,2006,67.6,Developing,948.6592511,0.47,99,99,6.66,43
Solomon Islands,2005,67.4,Developing,88.874858,0.465,9,89,7.83,42.1
Solomon Islands,2004,67.1,Developing,818.442619,0.459,89,9,5.64,41.3
Solomon Islands,2003,66.8,Developing,744.7657423,0.453,84,84,6,4.4
Solomon Islands,2002,66.5,Developing,784.9562874,0.446,78,78,6.9,39.6
Solomon Islands,2001,66.2,Developing,944.81684,0.442,88,84,6.44,38.7
Solomon Islands,2000,65.8,Developing,154.518572,0.455,88,86,4.56,37.9
South Africa,2014,62,Developing,6479.625659,0.66,77,77,8.8,5.3
South Africa,2013,69,Developing,6876.953821,0.652,73,73,8.78,49.5
South Africa,2012,59.2,Developing,7548.163698,0.644,65,65,8.79,48.7
South Africa,2011,58.9,Developing,849.954224,0.638,69,69,8.61,47.9
South Africa,2010,58,Developing,7362.76139,0.63,72,72,8.5,47.2
South Africa,2009,56.5,Developing,5888.6284,0.622,75,76,8.39,46.4
South Africa,2008,55.3,Developing,5786.59972,0.616,77,79,7.75,45.7
South Africa,2007,54.5,Developing,6125.39984,0.612,79,82,7.53,45
South Africa,2006,54,Developing,5631.73485,0.609,79,82,7.57,44.3
South Africa,2005,53.8,Developing,5414.634326,0.609,75,79,7.77,43.6
South Africa,2004,53.7,Developing,4863.51688,0.611,73,74,7.93,42.9
South Africa,2003,54,Developing,3775.68275,0.613,7,69,8.26,42.2
South Africa,2002,54.9,Developing,2518.398261,0.62,7,7,8.9,41.6
South Africa,2001,56,Developing,2681.781,0.629,71,71,8.31,4.9
South Africa,2000,57.3,Developing,337.2253,0.635,71,73,8.7,4.1
Spain,2014,82.6,Developed,296.47225,0.877,97,97,9.3,66
Spain,2013,82.4,Developed,2921.9342,0.874,96,96,9.1,65.4
Spain,2012,82,Developed,28562.29324,0.871,97,97,9.39,64.8
Spain,2011,82.1,Developed,31834.21816,0.867,97,97,9.48,64.1
Spain,2010,81.9,Developed,3736.228,0.86,97,97,9.56,63.5
Spain,2009,81.6,Developed,32333.4661,0.858,96,96,9.52,62.9
Spain,2008,81.3,Developed,35578.73619,0.854,97,97,8.8,62.3
Spain,2007,89,Developed,3279.414,0.849,96,96,8.36,61.7
Spain,2006,88,Developed,28482.6948,0.844,98,98,8.23,61.1
Spain,2005,81,Developed,2651.71745,0.837,96,96,8.12,6.5
Spain,2004,81,Developed,24918.64584,0.833,97,97,8.5,59.9
Spain,2003,79.4,Developed,21495.7741,0.83,99,98,7.99,59.3
Spain,2002,79.5,Developed,1719.53541,0.828,98,98,7.25,58.8
Spain,2001,79.4,Developed,15323.6114,0.825,95,96,7.24,58.2
Spain,2000,79.1,Developed,14676.769,0.82,95,95,7.21,57.6
Sri Lanka,2014,74.7,Developing,382.54994,0.76,99,99,3.5,22.7
Sri Lanka,2013,74.6,Developing,361.289374,0.757,99,99,3.68,21.9
Sri Lanka,2012,74.5,Developing,335.521375,0.752,99,99,3.21,21.2
Sri Lanka,2011,74.5,Developing,322.992615,0.746,99,99,3.28,2.5
Sri Lanka,2010,74.5,Developing,2819.511161,0.739,99,99,3.43,19.8
Sri Lanka,2009,71.8,Developing,216.681584,0.735,97,97,3.37,19.2
Sri Lanka,2008,72.3,Developing,254.489192,0.731,98,98,3.44,18.5
Sri Lanka,2007,73.7,Developing,1644.816372,0.725,98,98,3.76,17.9
Sri Lanka,2006,73.8,Developing,1448.7611,0.718,98,98,4.6,17.2
Sri Lanka,2005,74.2,Developing,1259.87591,0.712,99,99,4.6,16.6
Sri Lanka,2004,69.1,Developing,174.6692,0.705,97,97,4.28,16.1
Sri Lanka,2003,73.9,Developing,989.4547732,0.697,98,99,3.95,15.6
Sri Lanka,2002,73.7,Developing,873.1472436,0.699,98,98,3.89,15.1
Sri Lanka,2001,72.7,Developing,837.699787,0.686,98,98,3.81,14.6
Sri Lanka,2000,71.5,Developing,875.412178,0.677,99,99,3.77,14.1
Suriname,2014,71.4,Developing,9564.46383,0.722,85,85,5.69,57.7
Suriname,2013,71.2,Developing,9484.56898,0.719,86,86,5.96,57
Suriname,2012,71.3,Developing,9272.413453,0.708,84,84,6.9,56.3
Suriname,2011,76,Developing,8318.97692,0.704,86,86,5.93,55.5
Suriname,2010,73,Developing,833.31332,0.7,96,96,5.81,54.8
Suriname,2009,70,Developing,7443.85178,0.696,85,87,6.14,54.1
Suriname,2008,69.8,Developing,6858.163158,0.691,85,85,5.92,53.3
Suriname,2007,69.5,Developing,5761.39536,0.684,84,84,5.92,52.6
Suriname,2006,69.3,Developing,527.92,0.678,84,84,6.22,51.8
Suriname,2005,68.9,Developing,3595.8855,0.672,84,83,6.78,51.1
Suriname,2004,68.3,Developing,36.48773,0,84,85,6.88,5.4
Suriname,2003,68,Developing,263.1399,0,74,75,6.62,49.7
Suriname,2002,67.9,Developing,2232.513244,0,74,73,7.14,49
Suriname,2001,67.7,Developing,1598.77512,0,65,68,8.38,48.3
Suriname,2000,67.4,Developing,1888.61829,0,7,71,9.65,47.6
Swaziland,2014,58.4,Developing,3464.35169,0.541,98,98,9.25,31.8
Swaziland,2013,57.6,Developing,3598.75972,0.539,98,98,9.66,31.2
Swaziland,2012,56.5,Developing,3851.51547,0.534,92,95,8.76,3.7
Swaziland,2011,55,Developing,3934.27325,0.526,85,91,8.61,3.2
Swaziland,2010,53.6,Developing,369.239336,0.523,89,89,8.47,29.7
Swaziland,2009,52.6,Developing,332.517125,0.519,89,88,8.46,29.3
Swaziland,2008,51.4,Developing,2842.438422,0.514,89,88,8.19,28.9
Swaziland,2007,50,Developing,347.48798,0.508,88,87,7.5,28.5
Swaziland,2006,47.8,Developing,2937.36723,0.502,88,87,6.81,28.2
Swaziland,2005,46,Developing,2873.862141,0.495,88,86,6.8,27.8
Swaziland,2004,45.6,Developing,2529.633557,0.492,88,86,5.88,27.4
Swaziland,2003,45.9,Developing,22.99449,0.493,87,85,5.71,27.1
Swaziland,2002,46.4,Developing,1324.996228,0.502,87,85,5.16,26.7
Swaziland,2001,47.1,Developing,1437.634951,0.506,87,84,5.11,26.3
Swaziland,2000,48.4,Developing,1637.4567,0.516,87,84,5.26,25.9
Sweden,2014,82.3,Developed,5918.19898,0.906,98,98,11.93,59
Sweden,2013,81.9,Developed,6283.24522,0.904,98,98,11.97,58.5
Sweden,2012,81.7,Developed,57134.777,0.903,98,98,11.8,58.1
Sweden,2011,81.7,Developed,59593.28711,0.901,98,98,11.7,57.7
Sweden,2010,81.5,Developed,5276.25591,0.895,98,98,9.47,57.3
Sweden,2009,81.4,Developed,4627.592,0.898,98,98,9.94,56.9
Sweden,2008,81.1,Developed,55746.84238,0.897,98,98,9.23,56.5
Sweden,2007,89,Developed,53324.37937,0.895,98,98,8.92,56.1
Sweden,2006,88,Developed,46256.4716,0.892,98,98,8.95,55.7
Sweden,2005,85,Developed,4385.35315,0.89,98,98,9.6,55.3
Sweden,2004,83,Developed,42442.2245,0.888,99,99,9.9,54.9
Sweden,2003,82,Developed,36961.42537,0.882,99,99,9.31,54.4
Sweden,2002,79.9,Developed,29571.7446,0.88,99,99,9.23,53.9
Sweden,2001,79.8,Developed,26969.24457,0.877,99,99,8.86,53.4
Sweden,2000,79.6,Developed,29283.55,0.873,99,99,8.18,52.8
Switzerland,2014,83.2,Developed,85814.58857,0.936,96,96,11.66,57
Switzerland,2013,83,Developed,84658.88768,0.934,96,96,11.71,56.6
Switzerland,2012,82.7,Developed,83164.38795,0.932,96,96,11.59,56.2
Switzerland,2011,82.6,Developed,87998.44468,0.932,96,96,11.21,55.8
Switzerland,2010,82.3,Developed,74276.71842,0.92,96,95,11.7,55.4
Switzerland,2009,82.1,Developed,69672.471,0.916,96,95,11,55
Switzerland,2008,82,Developed,72119.5687,0.914,96,95,1.29,54.6
Switzerland,2007,81.7,Developed,63223.46778,0.911,94,94,1.21,54.1
Switzerland,2006,81.5,Developed,57348.92788,0.904,94,94,1.39,53.7
Switzerland,2005,81.1,Developed,54797.54663,0.899,94,94,1.86,53.2
Switzerland,2004,81,Developed,53255.97631,0.895,95,93,1.96,52.8
Switzerland,2003,85,Developed,4796.56497,0.889,95,93,1.93,52.3
Switzerland,2002,84,Developed,41336.72192,0.89,95,93,1.61,51.8
Switzerland,2001,82,Developed,38538.64447,0.888,95,93,1.28,51.3
Switzerland,2000,79.7,Developed,37813.23426,0.879,95,93,9.91,5.8
Syrian Arab Republic,2007,73.8,Developing,258.3529,0.644,83,8,3.72,49.4
Syrian Arab Republic,2006,73.7,Developing,1762.24617,0.636,83,8,3.78,48.5
Syrian Arab Republic,2005,73.5,Developing,1577.457182,0.624,83,8,4.11,47.6
Syrian Arab Republic,2004,73.2,Developing,148.852738,0.61,84,81,4.48,46.8
Syrian Arab Republic,2003,73,Developing,1253.39143,0.599,85,83,5.12,46
Syrian Arab Republic,2002,72.8,Developing,1263.13455,0.596,86,84,4.94,45.3
Syrian Arab Republic,2001,72.7,Developing,1258.421953,0.589,83,82,4.92,44.6
Syrian Arab Republic,2000,72.6,Developing,1177.629268,0.588,86,84,4.92,43.9
Tajikistan,2014,69.6,Developing,114.45919,0.622,94,97,6.88,39.9
Tajikistan,2013,69.3,Developing,14.214412,0.617,97,96,6.75,39
Tajikistan,2012,68.8,Developing,954.725253,0.613,96,94,6.39,38.2
Tajikistan,2011,68.1,Developing,834.5412953,0.608,97,96,5.98,37.4
Tajikistan,2010,67.3,Developing,738.3475227,0.603,95,93,6.4,36.6
Tajikistan,2009,66.7,Developing,666.3458569,0.601,93,93,5.93,35.9
Tajikistan,2008,66.4,Developing,76.914128,0.592,87,86,5.58,35.3
Tajikistan,2007,66.1,Developing,52.35956,0.586,85,86,5.35,34.7
Tajikistan,2006,65.9,Developing,44.2872665,0.579,76,83,5.7,34.1
Tajikistan,2005,65.5,Developing,337.359236,0.572,79,84,5.89,33.5
Tajikistan,2004,65.9,Developing,39.281834,0.563,82,86,5.7,33
Tajikistan,2003,65.2,Developing,236.314438,0.553,82,85,4.46,32.5
Tajikistan,2002,64.3,Developing,189.3878519,0.543,84,85,4.48,32.1
Tajikistan,2001,64,Developing,17.8159721,0.535,84,85,4.59,31.6
Tajikistan,2000,63.7,Developing,138.436633,0.529,86,83,4.64,31.3
Thailand,2014,74.6,Developing,5941.8471,0.737,99,99,4.12,32.4
Thailand,2013,74.5,Developing,6171.262444,0.733,99,99,4,31.3
Thailand,2012,74.3,Developing,5859.915622,0.729,99,99,4.17,3.1
Thailand,2011,74.1,Developing,5491.159981,0.72,99,99,4.12,29
Thailand,2010,73.9,Developing,575.32176,0.711,99,99,3.81,27.9
Thailand,2009,73.7,Developing,4212.5492,0.706,99,99,4.11,26.8
Thailand,2008,73.5,Developing,4378.68746,0.7,99,99,3.92,25.7
Thailand,2007,73.3,Developing,3972.26475,0.687,98,98,3.56,24.6
Thailand,2006,73,Developing,3368.952576,0.686,98,98,3.49,23.6
Thailand,2005,72.5,Developing,2893.651356,0.682,98,98,3.55,22.6
Thailand,2004,71.6,Developing,2659.83918,0.674,98,98,3.51,21.7
Thailand,2003,71.7,Developing,2358.93629,0.666,98,98,3.58,2.9
Thailand,2002,71.4,Developing,296.54617,0.657,97,96,3.7,2.2
Thailand,2001,71.2,Developing,1893.145377,0.649,97,96,3.32,19.4
Thailand,2000,71.1,Developing,27.564826,0.64,97,97,3.4,18.7
Timor-Leste,2014,68,Developing,1153.51578,0.612,76,77,1.48,17
Timor-Leste,2013,67.7,Developing,117.765674,0.62,82,82,1.29,16.6
Timor-Leste,2012,67.4,Developing,1117.77724,0.618,83,83,1.1,16.2
Timor-Leste,2011,67.2,Developing,114.56179,0.607,66,67,0.76,15.8
Timor-Leste,2010,66.9,Developing,849.8626972,0.599,72,72,0.92,15.5
Timor-Leste,2009,66.6,Developing,757.3114436,0.599,78,72,1.2,15.1
Timor-Leste,2008,66.2,Developing,643.71911,0.566,79,79,0.74,14.7
Timor-Leste,2007,65.8,Developing,524.8959363,0.541,7,7,0.37,14.2
Timor-Leste,2006,64.9,Developing,441.53226,0.511,62,63,0.65,13.9
Timor-Leste,2005,63.7,Developing,478.331859,0.492,55,55,1.5,13.5
Timor-Leste,2004,62.3,Developing,467.5438297,0.484,57,57,1.31,13.2
Timor-Leste,2003,61,Developing,471.4565823,0.485,55,55,2.48,12.9
Timor-Leste,2002,62,Developing,48.61552,0.475,38,54,3.89,12.6
Togo,2014,59.7,Developing,62.1318489,0.475,85,87,5.25,23.7
Togo,2013,59.4,Developing,579.43485,0.47,84,84,5.12,23.1
Togo,2012,58.9,Developing,563.6894247,0.464,84,84,5.11,22.6
Togo,2011,58.3,Developing,562.3393592,0.457,85,85,5.21,22
Togo,2010,57.4,Developing,487.9238913,0.449,83,83,5.37,21.4
Togo,2009,56.7,Developing,499.6468713,0.442,78,78,6.64,2.9
Togo,2008,56.2,Developing,513.391914,0.441,8,81,5.73,2.4
Togo,2007,55.9,Developing,42.764743,0.443,72,82,5.55,19.8
Togo,2006,55.7,Developing,377.33629,0.436,85,84,5.56,19.3
Togo,2005,55,Developing,372.1721837,0.435,8,82,5.17,18.9
Togo,2004,54.9,Developing,349.9937253,0.432,71,71,5.6,18.4
Togo,2003,54.7,Developing,31.437144,0.428,72,72,5,17.9
Togo,2002,54.7,Developing,28.832123,0.428,58,59,4.7,17.5
Togo,2001,54.6,Developing,26.6394652,0.426,51,5,4.29,17.1
Togo,2000,54.6,Developing,26.3932935,0.425,63,64,4.35,16.6
Tonga,2014,73.3,Developing,4192.349758,0.716,82,8,5.18,74.8
Tonga,2013,73.2,Developing,4266.557174,0.718,84,82,4.98,74.3
Tonga,2012,73,Developing,451.542462,0.717,79,77,4.51,73.8
Tonga,2011,72.9,Developing,445.18866,0.712,84,82,4.6,73.3
Tonga,2010,72.8,Developing,3547.59975,0.707,84,82,4.59,72.7
Tonga,2009,72.5,Developing,37.846563,0.703,86,84,4.67,72.1
Tonga,2008,72.6,Developing,3392.64743,0.698,88,86,5.13,71.5
Tonga,2007,72.5,Developing,2932.315883,0.698,88,87,5.82,7.8
Tonga,2006,72.4,Developing,2892.522663,0.695,89,88,5.61,7.1
Tonga,2005,72.3,Developing,2594.74999,0.694,9,89,6.52,69.4
Tonga,2004,72.2,Developing,2284.37858,0.693,91,9,4.87,68.6
Tonga,2003,72,Developing,229.714718,0.683,91,9,5.9,67.8
Tonga,2002,71.9,Developing,1842.44421,0.679,85,84,5.3,67
Tonga,2001,71.8,Developing,1837.977391,0.674,91,89,5.66,66.2
Tonga,2000,71.6,Developing,263.27236,0.676,91,91,4.75,65.5
Trinidad and Tobago,2014,71.1,Developing,19325.24283,0.778,94,92,5.93,46
Trinidad and Tobago,2013,71,Developing,1967.83283,0.773,94,92,5.98,45
Trinidad and Tobago,2012,78,Developing,19152.531,0.772,91,92,5.78,44
Trinidad and Tobago,2011,76,Developing,1953.9767,0.774,91,9,5.6,43
Trinidad and Tobago,2010,74,Developing,16683.94578,0.772,91,9,5.29,42
Trinidad and Tobago,2009,71,Developing,1458.8796,0.773,9,9,6.47,41.1
Trinidad and Tobago,2008,69.9,Developing,21188.11857,0.767,91,9,4.4,4.2
Trinidad and Tobago,2007,69.7,Developing,1653.1844,0.76,9,88,4.82,39.3
Trinidad and Tobago,2006,69.6,Developing,1495.96337,0.751,89,92,4.49,38.4
Trinidad and Tobago,2005,69.5,Developing,12323.1275,0.745,95,95,5.31,37.6
Trinidad and Tobago,2004,69.4,Developing,129.51914,0.736,94,94,5.22,36.8
Trinidad and Tobago,2003,69.3,Developing,884.518666,0.729,91,91,5.13,36
Trinidad and Tobago,2002,69.2,Developing,749.626612,0.721,96,96,5,35.2
Trinidad and Tobago,2001,69.1,Developing,6935.721451,0.715,91,91,4.4,34.4
Trinidad and Tobago,2000,69.1,Developing,643.947262,0.709,9,9,4.17,33.6
Tunisia,2014,75.1,Developing,4271.68172,0.722,98,98,7,6.2
Tunisia,2013,74.9,Developing,4199.47253,0.72,98,98,7.26,59.3
Tunisia,2012,74.9,Developing,4137.55421,0.717,97,97,7.18,58.3
Tunisia,2011,74.8,Developing,4256.91279,0.714,98,98,7.15,57.4
Tunisia,2010,74.8,Developing,414.15177,0.71,98,98,6.54,56.5
Tunisia,2009,74.7,Developing,4129.977335,0.706,99,99,6.18,55.6
Tunisia,2008,74.7,Developing,431.9326,0.701,99,99,5.63,54.7
Tunisia,2007,74.6,Developing,3778.184171,0.695,98,98,5.64,53.9
Tunisia,2006,74.4,Developing,3371.71231,0.689,99,99,5.64,53.1
Tunisia,2005,74.2,Developing,3194.562243,0.683,98,98,5.57,52.2
Tunisia,2004,74,Developing,3112.83529,0.673,97,97,5.63,51.4
Tunisia,2003,73.7,Developing,2761.969249,0.667,95,95,5.36,5.6
Tunisia,2002,73.5,Developing,2346.5937,0.662,96,96,5.32,49.7
Tunisia,2001,73.2,Developing,2254.933126,0.654,98,98,5.29,48.9
Tunisia,2000,72.9,Developing,2213.91488,0.646,97,97,5.4,48.1
Turkey,2014,75.5,Developing,12127.22522,0.759,96,96,5.41,65.3
Turkey,2013,75.2,Developing,12542.93565,0.754,98,98,5.38,64.5
Turkey,2012,74.8,Developing,1172.3843,0.75,97,97,5.24,63.7
Turkey,2011,74.5,Developing,11341.13395,0.737,97,97,5.29,62.8
Turkey,2010,74.2,Developing,1672.5693,0.715,97,97,5.61,61.9
Turkey,2009,73.9,Developing,936.499911,0.709,96,96,6.8,61.1
Turkey,2008,73.5,Developing,185.68975,0.705,96,96,6.7,6.2
Turkey,2007,73.2,Developing,979.49246,0.697,96,96,6.4,59.3
Turkey,2006,72.8,Developing,834.869161,0.687,9,9,5.81,58.5
Turkey,2005,72.4,Developing,7384.354661,0.681,9,9,5.45,57.6
Turkey,2004,72,Developing,64.72953,0.675,85,85,5.37,56.8
Turkey,2003,71.6,Developing,4718.51291,0.668,69,68,5.34,55.9
Turkey,2002,71.2,Developing,366.57,0.658,78,78,5.36,55.1
Turkey,2001,78,Developing,3119.63716,0.653,88,88,5.16,54.3
Turkey,2000,74,Developing,4316.553895,0.641,85,85,4.95,53.5
Turkmenistan,2014,66,Developing,7962.365824,0.683,98,98,2.7,47.7
Turkmenistan,2013,65.4,Developing,734.42525,0.678,98,98,2.12,46.7
Turkmenistan,2012,65.6,Developing,6675.262954,0.672,98,97,1.96,45.9
Turkmenistan,2011,65.6,Developing,5649.978486,0.665,97,97,1.98,45
Turkmenistan,2010,65.8,Developing,4439.23,0,96,96,1.99,44.2
Turkmenistan,2009,65.6,Developing,436.459223,0,97,96,1.88,43.4
Turkmenistan,2008,64.5,Developing,394.467675,0,96,96,1.93,42.7
Turkmenistan,2007,64.1,Developing,26.371428,0,98,98,2.16,42
Turkmenistan,2006,63.7,Developing,2136.66815,0,98,98,2.9,41.3
Turkmenistan,2005,63.3,Developing,174.51475,0,99,99,3.51,4.7
Turkmenistan,2004,63.5,Developing,1453.917166,0,98,97,4.3,4
Turkmenistan,2003,63.4,Developing,1283.885977,0,66,83,3.85,39.4
Turkmenistan,2002,63.3,Developing,967.917468,0,99,98,3.34,38.7
Turkmenistan,2001,64,Developing,774.4763388,0,94,95,3.87,38.1
Turkmenistan,2000,63.8,Developing,643.17518,0,98,97,3.94,37.5
Uganda,2014,61.5,Developing,719.172669,0.483,82,78,7.22,18.1
Uganda,2013,67,Developing,662.492293,0.478,82,78,7.47,17.6
Uganda,2012,60,Developing,647.74741,0.477,82,78,7.58,17.2
Uganda,2011,59.3,Developing,584.3962137,0.477,82,82,9.9,16.7
Uganda,2010,58.4,Developing,594.9972557,0.473,79,8,11.2,16.3
Uganda,2009,57.5,Developing,647.17732,0.464,78,79,8.43,15.9
Uganda,2008,56.3,Developing,449.6928183,0.453,69,71,9.1,15.6
Uganda,2007,55.5,Developing,41.858631,0.442,7,73,9.76,15.2
Uganda,2006,54.9,Developing,336.4593923,0.434,62,64,9.86,14.8
Uganda,2005,53.2,Developing,315.788227,0.429,59,64,9.36,14.5
Uganda,2004,51.3,Developing,288.236949,0.427,58,62,8.9,14.2
Uganda,2003,51,Developing,237.9995917,0.418,57,59,7.54,13.9
Uganda,2002,48.8,Developing,24.2423229,0.404,57,57,7.78,13.6
Uganda,2001,47.7,Developing,234.984775,0.396,56,55,7.26,13.3
Uganda,2000,46.6,Developing,257.63369,0.382,55,52,6.77,13
Ukraine,2014,78,Developing,314.658296,0.746,45,23,7.1,6.7
Ukraine,2013,71,Developing,429.71554,0.744,72,76,7.67,6.1
Ukraine,2012,77,Developing,3855.42128,0.739,72,76,7.47,59.6
Ukraine,2011,75,Developing,3569.75727,0.734,54,5,6.98,59
Ukraine,2010,69.8,Developing,2965.142365,0.728,57,52,7.81,58.5
Ukraine,2009,69.2,Developing,2545.48341,0.734,74,71,7.8,58
Ukraine,2008,67.7,Developing,3891.37823,0.73,91,9,6.63,57.6
Ukraine,2007,67.5,Developing,368.68998,0.723,98,98,6.36,57.2
Ukraine,2006,67.7,Developing,233.18831,0.716,99,98,6.39,56.8
Ukraine,2005,67,Developing,1828.717626,0.707,95,96,6.41,56.4
Ukraine,2004,67.4,Developing,1367.352433,0.7,99,99,6.61,56.1
Ukraine,2003,67.6,Developing,148.522488,0.691,99,97,6.93,55.7
Ukraine,2002,67.6,Developing,879.475486,0.683,99,99,6.25,55.4
Ukraine,2001,67.7,Developing,78.738243,0.673,99,99,5.66,55.1
Ukraine,2000,67.5,Developing,635.789635,0.669,99,99,5.59,54.8
United Arab Emirates,2014,76.9,Developing,44449.7435,0.832,99,99,3.64,62.4
United Arab Emirates,2013,76.7,Developing,4335.64268,0.829,98,98,3.49,6.5
United Arab Emirates,2012,76.5,Developing,42112.23565,0.826,96,96,3.45,58.6
United Arab Emirates,2011,76.3,Developing,4462.3129,0.824,95,95,3.7,57.1
